,publication_date,keyword_1,keyword_2,keyword_3
5493,2020-06-29T23:49:46+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5494,2020-06-29T23:49:39+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5495,2020-06-27T00:22:11+0000,Coronavirus (2019-nCoV),Disease Rates,Coronavirus Reopenings
5496,2020-06-27T17:05:15+0000,"Stone, Elly",Deaths (Obituaries),Theater
5497,2020-06-29T09:00:23+0000,Bedbugs,Content Type: Service,Sleep
5498,2020-06-29T20:56:39+0000,"Buchanan, Ruth (1918-2020)",Deaths (Obituaries),"Diplomatic Service, Embassies and Consulates"
5499,2020-06-28T21:12:20+0000,"East, Mike (1938-2020)",Deaths (Obituaries),"Flags, Emblems and Insignia"
5500,2020-06-29T17:08:18+0000,Worms,Eyes and Eyesight,Nerves and Nervous System
5501,2020-06-29T08:41:59+0000,New York City,Art,Logos
5502,2020-06-29T07:00:11+0000,Baseball,Nippon Professional Baseball,Washington Nationals
5503,2020-06-29T17:34:31+0000,Theater,French Institute/Alliance Francaise,Tartuffe (Play)
5504,2020-06-28T00:08:58+0000,Presidential Election of 2020,Race and Ethnicity,Minorities
5505,2020-06-28T21:44:01+0000,Coronavirus (2019-nCoV),Coronavirus Reopenings,Disease Rates
5506,2020-06-29T23:46:25+0000,Education (K-12),Parenting,Coronavirus Reopenings
5507,2020-06-28T19:47:08+0000,Coronavirus (2019-nCoV),Delirium,your-feed-science
5508,2020-06-29T09:00:06+0000,Floods,Flood Insurance,Global Warming
5509,2020-06-29T16:25:35+0000,George Floyd Protests (2020),Police Reform,"Demonstrations, Protests and Riots"
5510,2020-06-29T20:39:54+0000,Movies,Politics and Government,Documentary Films and Programs
5511,2020-06-29T18:59:46+0000,United States Politics and Government,"Elections, Senate",Law and Legislation
5512,2020-06-29T18:08:23+0000,Arts and Antiquities Looting,Art,Nigeria
5513,2020-06-27T17:35:17+0000,Elections,Coronavirus (2019-nCoV),Civic Platform (Poland)
5514,2020-06-29T22:25:18+0000,Baseball,Major League Baseball,Washington Nationals
5515,2020-06-29T18:47:46+0000,"Massini, Stefano","Dixon, Richard (Translator)",Books and Literature
5516,2020-06-27T09:00:22+0000,Hiring and Promotion,Discrimination,Black Lives Matter Movement
5517,2020-06-27T18:30:03+0000,"Dement, William C",Deaths (Obituaries),Sleep
5518,2020-06-29T17:15:34+0000,China,India,Mobile Applications
5519,2020-06-28T17:23:51+0000,"Trump, Donald J",Twitter,"Villages, The (Fla)"
5520,2020-06-29T16:38:32+0000,Coronavirus Risks and Safety Concerns,Coronavirus (2019-nCoV),Coronavirus Reopenings
5521,2020-06-28T15:18:18+0000,"Ballestero, Juan Manuel",ARGENTINA,Sailboats and Sailing
5522,2020-06-27T09:00:31+0000,Gymnastics,"Lee, Sunisa (2003- )",Olympic Games (2020)
5523,2020-06-29T13:16:54+0000,Black Lives Matter Movement,Rap and Hip-Hop,Television
5524,2020-06-29T14:59:13+0000,"Police Brutality, Misconduct and Shootings","Chauvin, Derek (1976- )","Floyd, George (d 2020)"
5525,2020-06-29T15:13:07+0000,Theater,George Floyd Protests (2020),Coronavirus Reopenings
5526,2020-06-29T21:15:00+0000,Music,MTV Video Music Awards,Coronavirus Reopenings
5527,2020-06-29T16:25:35+0000,George Floyd Protests (2020),Police Reform,"Demonstrations, Protests and Riots"
5528,2020-06-29T09:00:23+0000,Bedbugs,Content Type: Service,Sleep
5529,2020-06-27T09:00:52+0000,Coronavirus (2019-nCoV),Disease Rates,Quarantines
5530,2020-06-29T01:11:08+0000,Golf,Professional Golfers Assn Australasia Tour,"Johnson, Dustin"
5531,2020-06-29T13:00:36+0000,Pasadena (Calif),Real Estate and Housing (Residential),"El Segundo (Los Angeles, Calif)"
5532,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5533,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5534,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5535,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5536,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5537,2020-06-29T23:49:46+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5538,2020-06-29T23:49:46+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5539,2020-06-29T23:49:47+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5540,2020-06-29T23:49:47+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5541,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5542,2020-06-27T00:22:11+0000,Coronavirus (2019-nCoV),Disease Rates,Coronavirus Reopenings
5543,2020-06-27T09:00:22+0000,Hiring and Promotion,Discrimination,Black Lives Matter Movement
5544,2020-06-27T18:30:03+0000,"Dement, William C",Deaths (Obituaries),Sleep
5545,2020-06-28T00:08:58+0000,Presidential Election of 2020,Race and Ethnicity,Minorities
5546,2020-06-28T21:44:01+0000,Coronavirus (2019-nCoV),Coronavirus Reopenings,Disease Rates
5547,2020-06-28T21:12:20+0000,"East, Mike (1938-2020)",Deaths (Obituaries),"Flags, Emblems and Insignia"
5548,2020-06-29T20:39:54+0000,Movies,Politics and Government,Documentary Films and Programs
5549,2020-06-27T17:05:15+0000,"Stone, Elly",Deaths (Obituaries),Theater
5550,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5551,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5552,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5553,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5554,2020-06-29T23:49:48+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5555,2020-06-28T23:27:08+0000,Washington Post,"Baron, Martin D",Newspapers
5556,2020-06-28T19:47:08+0000,Coronavirus (2019-nCoV),Delirium,your-feed-science
5557,2020-06-29T09:00:06+0000,Floods,Flood Insurance,Global Warming
5558,2020-06-29T16:25:35+0000,George Floyd Protests (2020),Police Reform,"Demonstrations, Protests and Riots"
5559,2020-06-29T20:39:54+0000,Movies,Politics and Government,Documentary Films and Programs
5560,2020-06-27T21:59:53+0000,Starbucks Corporation,"Gutierrez, Lenin","Gilles, Amber Lynn"
5561,2020-06-28T16:28:38+0000,Horses,Invasive Species,Rural Areas
5562,2020-06-28T13:00:12+0000,Real Estate and Housing (Residential),New Rochelle (NY),"Chelsea (Manhattan, NY)"
5563,2020-06-27T01:07:29+0000,Coronavirus (2019-nCoV),Education (K-12),Music
5564,2020-06-27T09:00:21+0000,George Floyd Protests (2020),Black Lives Matter Movement,"Kueng, J Alexander"
5565,2020-06-27T09:00:52+0000,Coronavirus (2019-nCoV),Disease Rates,Quarantines
5566,2020-06-29T12:34:29+0000,Politics and Government,Embezzlement,Ethics and Official Misconduct
5567,2020-06-29T18:59:46+0000,United States Politics and Government,"Elections, Senate",Law and Legislation
5568,2020-06-29T18:08:23+0000,Arts and Antiquities Looting,Art,Nigeria
5569,2020-06-29T07:00:11+0000,Baseball,Nippon Professional Baseball,Washington Nationals
5570,2020-06-29T17:34:31+0000,Theater,French Institute/Alliance Francaise,Tartuffe (Play)
5571,2020-06-27T09:00:22+0000,Hiring and Promotion,Discrimination,Black Lives Matter Movement
5572,2020-06-27T18:30:03+0000,"Dement, William C",Deaths (Obituaries),Sleep
5573,2020-06-29T17:15:34+0000,China,India,Mobile Applications
5574,2020-06-28T00:08:58+0000,Presidential Election of 2020,Race and Ethnicity,Minorities
5575,2020-06-28T21:44:01+0000,Coronavirus (2019-nCoV),Coronavirus Reopenings,Disease Rates
5576,2020-06-29T09:00:15+0000,Coronavirus (2019-nCoV),Deaths (Fatalities),New York City
5577,2020-06-29T22:49:11+0000,Chocolate,Shopping and Retail,Milene Jardine Chocolatier
5578,2020-06-28T09:00:01+0000,Books and Literature,"Kwan, Kevin",Sex and Vanity: A Novel (Book)
5579,2020-06-29T11:28:56+0000,Maritime Accidents and Safety,Dhaka (Bangladesh),Ferries
5580,2020-06-29T13:00:42+0000,Real Estate and Housing (Residential),California,Pasadena (Calif)
5581,2020-06-29T13:12:35+0000,Content Type: Service,Children and Childhood,Parenting
5582,2020-06-29T20:52:20+0000,Snakes,Physics,Research
5583,2020-06-29T17:23:03+0000,Quarantine (Life and Culture),Independence Day (US) (July 4),New York Public Library
5584,2020-06-29T20:35:57+0000,Coronavirus (2019-nCoV),Deaths (Obituaries),ACTORS AND ACTRESSES
5585,2020-06-29T21:02:31+0000,Harris County (Tex),George Floyd Protests (2020),Black Lives Matter Movement
5586,2020-06-29T19:00:37+0000,Art,Race and Ethnicity,Black People
5587,2020-06-29T09:40:14+0000,Afghanistan War (2001- ),Women and Girls,Terrorism
5588,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5589,2020-06-29T23:49:38+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5590,2020-06-29T23:49:39+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5591,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5592,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5593,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5594,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5595,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5596,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5597,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5598,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5599,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5600,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5601,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5602,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5603,2020-06-29T23:49:43+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5604,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5605,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5606,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5607,2020-06-29T23:49:42+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5608,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5609,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5610,2020-06-29T23:49:40+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5611,2020-06-29T23:49:38+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5612,2020-06-29T23:49:39+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5613,2020-06-29T23:49:48+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5614,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5615,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5616,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5617,2020-06-29T23:49:37+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5618,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5619,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5620,2020-06-29T23:49:49+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5621,2020-06-29T23:49:48+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5622,2020-06-29T09:00:22+0000,Real Estate and Housing (Residential),Interior Design and Furnishings,Furniture
5623,2020-06-29T15:11:45+0000,Colleges and Universities,E-Learning,Quarantines
5624,2020-06-30T02:00:02+0000,Crossword Puzzles,"Ginsburg, Ruth Bader","Levy, Zachary David (Crossword Constructor)"
5625,2020-06-29T09:00:23+0000,Coronavirus (2019-nCoV),Coronavirus Reopenings,Restaurants
5626,2020-06-29T21:09:40+0000,Law and Legislation,United States Politics and Government,Patient Protection and Affordable Care Act (2010)
5627,2020-06-29T21:47:58+0000,Remdesivir (Drug),Drugs (Pharmaceuticals),Coronavirus (2019-nCoV)
5628,2020-06-29T20:01:41+0000,New Deal (1930's),Liberalism (US Politics),Coronavirus (2019-nCoV)
5629,2020-06-29T14:30:45+0000,Tests (Medical),"Prices (Fares, Fees and Rates)",Health Insurance and Managed Care
5630,2020-06-29T16:22:43+0000,Soccer,Coronavirus (2019-nCoV),Liverpool (Soccer Team)
5631,2020-06-29T16:11:44+0000,George Floyd Protests (2020),"Murders, Attempted Murders and Homicides","Demonstrations, Protests and Riots"
5632,2020-06-30T09:00:09+0000,Children and Childhood,Parenting,Babies and Infants
5633,2020-06-29T09:00:21+0000,Telecommuting,Shutdowns (Institutional),Computers and the Internet
5634,2020-06-29T09:00:12+0000,Teenagers and Adolescence,Coronavirus (2019-nCoV),Homosexuality and Bisexuality
5635,2020-06-29T13:44:20+0000,Real Estate and Housing (Residential),Coronavirus Reopenings,Coronavirus (2019-nCoV)
5636,2020-06-29T09:00:21+0000,Telecommuting,Shutdowns (Institutional),Computers and the Internet
5637,2020-06-30T09:00:30+0000,Banking and Financial Institutions,Black Lives Matter Movement,George Floyd Protests (2020)
5638,2020-06-30T00:47:51+0000,Art,Auctions,Sotheby's
5639,2020-06-29T09:00:17+0000,Black People,Discrimination,Race and Ethnicity
5640,2020-06-29T17:13:36+0000,"Glaser, Milton",Art,Design
5641,2020-06-29T09:40:14+0000,Afghanistan War (2001- ),Women and Girls,Terrorism
5642,2020-06-30T09:00:18+0000,Real Estate and Housing (Residential),Home Repairs and Improvements,Hygiene and Cleanliness
5643,2020-06-29T22:25:19+0000,United States International Relations,United States Politics and Government,Embargoes and Sanctions
5644,2020-06-30T09:00:11+0000,Books and Literature,Nine Shiny Objects: A Novel (Book),"Castleberry, Brian"
5645,2020-06-29T09:00:12+0000,Teenagers and Adolescence,Coronavirus (2019-nCoV),Homosexuality and Bisexuality
5646,2020-06-29T09:00:21+0000,Telecommuting,Shutdowns (Institutional),Computers and the Internet
5647,2020-06-29T13:44:20+0000,Real Estate and Housing (Residential),Coronavirus Reopenings,Coronavirus (2019-nCoV)
5648,2020-06-30T09:00:30+0000,Banking and Financial Institutions,Black Lives Matter Movement,George Floyd Protests (2020)
5649,2020-06-30T00:47:51+0000,Art,Auctions,Sotheby's
5650,2020-06-29T09:00:17+0000,Black People,Discrimination,Race and Ethnicity
5651,2020-06-29T17:13:36+0000,"Glaser, Milton",Art,Design
5652,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5653,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5654,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5655,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5656,2020-06-30T17:11:09+0000,Masks,Coronavirus Risks and Safety Concerns,Workplace Hazards and Violations
5657,2020-06-30T16:32:37+0000,Television,"Stack, Robert",Netflix Inc
5658,2020-06-29T19:24:44+0000,Republican National Convention,Jacksonville (Fla),Presidential Election of 2020
5659,2020-07-01T03:38:55+0000,"Trump, Donald J","Kushner, Jared","Parscale, Brad (1976- )"
5660,2020-06-30T04:01:28+0000,Coronavirus (2019-nCoV),Viruses,Research
5661,2020-06-30T16:35:57+0000,Capital Punishment,Coronavirus (2019-nCoV),United States Politics and Government
5662,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5663,2020-06-30T23:50:20+0000,Elections,Presidential Election of 2020,Primaries and Caucuses
5664,2020-06-30T05:37:36+0000,Politics and Government,Defense and Military Forces,Cyberwarfare and Defense
5665,2020-06-30T11:18:05+0000,Ethiopia,ADDIS ABABA (ETHIOPIA),"Ahmed, Abiy"
5666,2020-06-30T09:00:09+0000,Black People,Black Lives Matter Movement,George Floyd Protests (2020)
5667,2020-06-30T09:00:30+0000,Small Business,Layoffs and Job Reductions,United States Economy
5668,2020-06-30T13:44:50+0000,Banking and Financial Institutions,Income Inequality,Netflix Inc
5669,2020-06-30T17:45:57+0000,Race and Ethnicity,George Floyd Protests (2020),Black People
5670,2020-06-30T21:28:11+0000,Coronavirus Reopenings,Major League Baseball,Major League Soccer
5671,2020-06-30T23:45:49+0000,"Police Brutality, Misconduct and Shootings",Black Lives Matter Movement,George Floyd Protests (2020)
5672,2020-06-30T15:42:19+0000,George Floyd Protests (2020),Black People,"King, Martin Luther III"
5673,2020-06-29T22:40:34+0000,Vodka,Quarantine (Life and Culture),Cocktails and Mixed Drinks
5674,2020-06-30T09:00:05+0000,Books and Literature,Russian Interference in 2016 US Elections and Ties to Trump Associates,Cold War Era
5675,2020-06-30T21:45:15+0000,United States Economy,"Coronavirus Aid, Relief, and Economic Security Act (2020)",Recession and Depression
5676,2020-06-30T19:27:37+0000,United States Politics and Government,Books and Literature,Suits and Litigation (Civil)
